company_name,category,address,city,postal_code,country,phone,email,website,instagram,facebook,tiktok,youtube,linkedin,google_rating,review_count,has_website,website_quality,lead_score,priority,source,scraped_at,maps_url,website_status,website_final_url,website_http_status,website_https,website_title,website_meta_description,website_h1,website_mobile_meta,website_has_phone,website_has_email,website_impressum,website_datenschutz,website_instagram,website_facebook,website_linkedin,website_youtube,website_tiktok,website_ssl_valid,website_load_time_ms,website_contact_form,website_robots_txt,website_sitemap,website_score,potential,ai_reason,score_reasons,sales_argument_1,sales_argument_2,sales_argument_3
Elektro Beckmann GmbH,Elektriker,"Im Meerfeld 2, 31028 Gronau (Leine)",Elze,,Deutschland,05182 4742,info@elektro-beckmann.com,http://www.elektro-beckmann.com/,,,,,,4.6,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:11:57.174617,https://www.google.com/maps/place/Elektro+Beckmann+GmbH/data=!4m7!3m6!1s0x47babb7361f0688f:0xa64a55d71400343a!8m2!3d52.08264!4d9.7515325!16s%2Fg%2F1tscn2zd!19sChIJj2jwYXO7ukcROjQAFNdVSqY?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.elektro-beckmann.com,200,true,Elektro Beckmann GmbH aus Gronau (Leine),Ihr Partner für Elektroinstallationen in der Region Gronau und Hildesheim. Vertrauen Sie auf die Elektriker von Elektro Beckmann.,Elektro Beckmann aus Gronau (Leine),true,true,true,true,true,true,true,false,false,false,false,507,false,true,true,88,HOCH,Die Website ist bereits relativ gut und die Google-Bewertung ist sehr gut. Zudem ist eine direkte E-Mail-Adresse vorhanden. Der Basisscore von 31/100 kann mit diesen Faktoren noch aufgewertet werden.,Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die Website ist bereits relativ gut und bietet daher ein hohes Potenzial für weitere Verbesserungen.,"Die sehr gute Google-Bewertung von 4,6 spricht für eine hohe Kundenzufriedenheit und ein gutes Renommee.",Die direkte E-Mail-Adresse ermöglicht eine schnelle und direkte Kommunikation mit dem Kunden.
Dirk Torneden Elektromeister,Elektriker,"Rosenweg 7, 31036 Eime-Deinsen",Elze,,Deutschland,05185 8309,,http://www.torneden-elektromeister.regional.de/,,,,,,4.5,,true,NIEDRIG,48,HOCH,Google Maps,2026-09-15T11:12:05.598222,https://www.google.com/maps/place/Dirk+Torneden+Elektromeister/data=!4m7!3m6!1s0x47babc25818a8fd1:0x8ad8fc4c9e84a85e!8m2!3d52.0542633!4d9.7103841!16s%2Fg%2F1vf9bghq!19sChIJ0Y-KgSW8ukcRXqiEnkz82Io?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://torneden-elektromeister.regional.de/pages/home,200,true,Intrag Backoffice | 		Home,,Mein persönliches Backoffice,false,false,false,true,false,false,false,false,false,false,false,634,true,false,false,54,HOCH,"Die Lead-Daten weisen auf ein erhebliches Potenzial hin, da die Firma bereits über eine Website verfügt, die jedoch als schwach bewertet wurde. Zudem verfügt die Firma über eine sehr gute Google-Bewertung. Aufgrund der Niedrigbewertung der Websitequalität ist es wahrscheinlich, dass die Firma Hilfe bei der Verbesserung ihrer Online-Präsenz benötigt.",Vorhandene Website wurde als schwach bewertet. | Sehr gute Google-Bewertung.,"Die sehr gute Google-Bewertung spricht für die Qualität der Leistungen der Firma und zeigt an, dass Kunden zufrieden sind.","Die Niedrigbewertung der Websitequalität bietet die Möglichkeit, der Firma ein umfassendes Angebot für die Verbesserung ihrer Online-Präsenz unterbreiten zu können.",Der potenzielle Bedarf an Webdesign-Leistungen ist aufgrund der Schwäche der aktuellen Website hoch.
"ESW Elektro-, Sondermaschinen- und Werkzeugbau GmbH",Elektriker,"Heilswannenweg 57, 31008 Elze",Elze,,Deutschland,05068 57157,info@esw-elze.de,https://www.esw-elze.de/,,,,,,,,true,MITTEL,34,HOCH,Google Maps,2026-09-15T11:12:14.132935,"https://www.google.com/maps/place/ESW+Elektro-,+Sondermaschinen-+und+Werkzeugbau+GmbH/data=!4m7!3m6!1s0x47babcc2bfae8e69:0xc62af624d629da09!8m2!3d52.11065!4d9.73167!16s%2Fg%2F1tf_gj93!19sChIJaY6uv8K8ukcRCdop1iT2KsY?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1",ERREICHBAR,https://www.esw-elze.de/,200,true,"ESW Elektro-, Sondermaschinen- und Werkzeugbau GmbH in Elze","Fertigungsbereiche sind der Werkzeug-, Vorrichtungs- und Sondermaschinenbau sowie Steuerungstechnik. Automobil-Industrie,  Lichttechnik, Forschungseinrichtung","Elektro-, Sondermaschinen- und Werkzeugbau GmbH",true,true,false,true,true,false,false,true,false,false,false,2434,false,true,true,79,HOCH,"Es handelt sich um eine Firma aus der Branche der Elektrotechnik, die bereits eine Website besitzt, aber Verbesserungspotenzial aufweist. Die direkte E-Mail-Adresse ist vorhanden.",Website besitzt Verbesserungspotenzial. | Direkte E-Mail-Adresse vorhanden.,"Die Firma ist bereits in das digitale Zeitalter eingestiegen, was ein gutes Zeichen für die Bereitschaft zur Weiterentwicklung ist.","Die vorhandene Website bietet Möglichkeiten für Anpassungen und Verbesserungen, die den Webdesign-Bedarf erhöhen.",Die direkte E-Mail-Adresse ermöglicht eine direkte Kommunikation und somit eine effektivere Vertriebsstrategie.
Elektramation e.K.,Elektriker,"Wernher-von-Braun-Straße 2, 31008 Elze-Mühlenfeld",Elze,,Deutschland,05068 98120,elze@elektramation.de,http://www.elektramation.de/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:12:24.002994,https://www.google.com/maps/place/Elektramation+e.K./data=!4m7!3m6!1s0x47babcc298c2c5eb:0x55edf359f6fe1dab!8m2!3d52.1092127!4d9.7313227!16s%2Fg%2F1txy1fhs!19sChIJ68XCmMK8ukcRqx3-9lnz7VU?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://elektramation.de/,200,true,"Elektramation – Automatisierung, Photovoltaik & Gebäudetechnik","Elektramation bietet smarte Gebäudeautomatisierung, Photovoltaikanlagen, IT-Software, Sicherheitstechnik, Robotertechnik, Netzwerktechnik, Elektroanlagenbau, Wärmepumpen, BOS-Funk und Thermografie. Maßgeschneiderte Lösungen seit 1994 – zertifizierter Service für Industrie und Kommunen.",Elektramation e.K.,true,true,true,true,true,false,false,false,false,false,false,2136,false,true,true,79,HOCH,"Die Firma Elektramation e.K. besitzt bereits eine Website, was ein positives Vertriebssignal ist. Die mittlere Qualität der Website bietet noch Verbesserungspotenzial, was für den Kunden potenziell interessant sein könnte. Die sehr gute Google-Bewertung von 5,0 ist ebenfalls ein positiver Faktor.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die Firma hat bereits eine eigene Website, was auf ein Bewusstsein für digitale Präsenz hindeutet.","Die mittlere Website-Qualität bietet Möglichkeiten für Verbesserungen und Upgrades, was für den Kunden potenziell interessant sein könnte.","Die sehr gute Google-Bewertung von 5,0 ist ein gutes Zeichen für die Reputation der Firma und könnte zu einem hohen Bedarf an Webdesign-Lösungen führen."
Aral pulse Charging Station,Elektriker,"Schmiedetorstraße 52, 31008 Elze",Elze,,Deutschland,0800 1353511,datens@de.bp.com,https://www.aral-pulse.de/,,,,,,3.9,,true,HOCH,24,HOCH,Google Maps,2026-09-15T11:12:32.251475,https://www.google.com/maps/place/Aral+pulse+Charging+Station/data=!4m7!3m6!1s0x47babd3df95c33b5:0x30006cdcc38b5432!8m2!3d52.1217559!4d9.7260431!16s%2Fg%2F11yzc3sd6t!19sChIJtTNc-T29ukcRMlSLw9xsADA?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.aral.de/de/global/retail/pulse.html,200,true,Schnellladestation & Ladesäulen für dein E-Auto | Aral pulse,Elektromobilität mit Aral pulse - Ladesäulen ✓ Schnellladestationen ✓ Ladelösungen für Unternehmen. Unterwegs einfach und ultraschnell E-Auto laden!,Über 100 Jahre Fortschritt – Elektromobilität bei Aral pulse,true,true,false,true,true,true,true,true,true,false,false,503,true,true,true,92,HOCH,"Hoher Basisscore (24/100) und Faktische Score-Gründe, wie z.B. direkte E-Mail-Adresse und Website Qualität.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,Direkte E-Mail-Adresse bietet eine schnelle Kommunikationsmöglichkeit.,"Website Qualität ist HOCH, was ein gutes Zeichen für die Firma ist.",Hoher Basisscore weist auf ein potenzielles Interesse an Webdesign-Dienstleistungen hin.
Andreas Büsse Elektroinstallationen,Elektriker,"Alte Str. 1, 31008 Elze-Sehlde",Elze,,Deutschland,05068 5286,,,,,,,,,,false,KEINE WEBSITE,48,HOCH,Google Maps,2026-09-15T11:12:38.500072,https://www.google.com/maps/place/Andreas+B%C3%BCsse+Elektroinstallationen/data=!4m7!3m6!1s0x47babd0f5a99be41:0xd8a97848d7cdc5d2!8m2!3d52.0963974!4d9.6953524!16s%2Fg%2F1hc3nzd6s!19sChIJQb6ZWg-9ukcR0sXN10h4qdg?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,Keine eigene Website vorhanden. Ein fehlender Online-Auftritt kann ein deutliches Zeichen für einen potenziellen Webdesign-Bedarf sein.,Keine eigene Website vorhanden.,"Unser Angebot kann dem Kunden helfen, eine professionelle Online-Präsenz zu schaffen und so seine Marktposition zu stärken.","Eine eigene Website kann auch als Marketing- und Vertriebskanal dienen, um Kunden und Interessenten anzusprechen.",Mit unserer Unterstützung kann der Kunde seine Online-Sichtbarkeit und -Präsenz verbessern und so sein Geschäft erfolgreich machen.
Büttner Elektrobetrieb,Elektriker,"Schlesische Str. 4, 31008 Elze",Elze,,Deutschland,05068 4546,,,,,,,,5.0,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:12:44.764512,https://www.google.com/maps/place/B%C3%BCttner+Elektrobetrieb/data=!4m7!3m6!1s0x47babcd00f43bda7:0xb75e35fde486a3a4!8m2!3d52.1198044!4d9.732138!16s%2Fg%2F1tdw74fb!19sChIJp71DD9C8ukcRpKOG5P01Xrc?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,Keine eigene Website vorhanden. Eine fehlende Website ist ein starkes Vertriebssignal. Die sehr gute Google-Bewertung spricht zusätzlich für einen möglichen Webdesign-Bedarf.,Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,"Konkretes Argument 1: Keine eigene Website ist ein Anlass, sich um den Webdesign-Bedarf der Firma zu kümmern.","Konkretes Argument 2: Die gute Google-Bewertung ist kein Garant für einen hohen Webdesign-Bedarf, aber sie könnte einen Bedarf nahelegen.","Konkretes Argument 3: Das Unternehmen ist Elektriker, was ein potenzieller Kunde für Webdienstleistungen sein könnte."
Karl Grotjahn GmbH Elektrotechnik,Elektriker,"Am Schillerpl. 5, 31084 Freden (Leine)",Freden (Leine),,Deutschland,05184 1851,,http://www.elektro-grotjahn.de/,,,,,,4.9,,true,HOCH,23,HOCH,Google Maps,2026-09-15T11:13:06.604723,https://www.google.com/maps/place/Karl+Grotjahn+GmbH+Elektrotechnik/data=!4m7!3m6!1s0x47bac940b4d97e53:0x7545e9d9606c9400!8m2!3d51.9287325!4d9.8980706!16s%2Fg%2F11j5qj3dr4!19sChIJU37ZtEDJukcRAJRsYNnpRXU?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.elektro-grotjahn.de/,200,true,Karl Grotjahn GmbH Elektrotechnik - e-masters - Freden,"Wir sind für Sie rund um die Uhr im Einsatz - wir reparieren, installieren, konfigurieren und sanieren. Ihr Fachbetrieb",110415_grotjahn,true,true,false,true,true,false,false,false,false,false,false,354,true,true,true,88,HOCH,Der Lead ist eine Elektrofirma mit sehr guter Google-Bewertung und einer hochwertigen Website. Der hohe Basisscore spricht für eine hohe Kaufbereitschaft.,Website ist bereits relativ gut. | Sehr gute Google-Bewertung.,"Mit Ihrer Expertise können wir sicherstellen, dass die Website der Firma weiterhin hochwertig ist und die Bestehende nicht veralten lässt.","Eine Optimierung der Website kann dazu führen, dass die Google-Bewertung sogar noch verbessert wird.",Durch eine professionelle Online-Präsenz können wir die Elektrofirma in der Region weiter stärken und ihre Marktposition sichern.
Erwin Ernemann,Elektriker,"Am Schillerpl. 5, 31084 Freden (Leine)",Freden (Leine),,Deutschland,05184 1851,,,,,,,,3.0,,false,KEINE WEBSITE,51,HOCH,Google Maps,2026-09-15T11:13:13.824701,https://www.google.com/maps/place/Erwin+Ernemann/data=!4m7!3m6!1s0x47bac9c67e6c0cf3:0x3397f610b2a90e47!8m2!3d51.9287696!4d9.8980463!16s%2Fg%2F1hc6wyd0j!19sChIJ8wxsfsbJukcRRw6pshD2lzM?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, was ein starkes Vertriebssignal darstellt. Der Basisscore von 51/100 unterstützt diese Einschätzung.",Keine eigene Website vorhanden.,Die fehlende Website weist auf einen potenziellen Bedarf an professionellem Webdesign hin.,"Eine eigene Website könnte helfen, die Online-Anwesenheit und Marktposition zu stärken.","Ein Kontakt mit der Firma kann dazu führen, dass sie ihre Online-Präsenz verbessert."
Elektrha GmbH,Elektriker,"Sonneck 8, 31084 Freden (Leine)",Freden (Leine),,Deutschland,05184 950346,kontakt@elektrha.de,https://www.elektrha.de/,,,,,,5.0,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:13:20.613451,https://www.google.com/maps/place/Elektrha+GmbH/data=!4m7!3m6!1s0x47bac9c3b6f67ed5:0xc42d0fc6aa27374a!8m2!3d51.92994!4d9.9049899!16s%2Fg%2F11b6d43wlr!19sChIJ1X72tsPJukcRSjcnqsYPLcQ?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.elektrha.de/,200,true,Elektrha GmbH aus Alfeld – Elektro | PV,"Elektrha GmbH aus Alfeld – Experten für Elektro | PV – Beratung, Planung, Wartung, Modernisierung – Unternehmen &amp; Privatkunden",Moderne Technik – Wir bringen Innovation in Ihr Gebäude!,true,true,true,true,true,true,true,false,false,false,false,310,false,true,true,88,HOCH,"Die Firma Elektroha GmbH hat eine sehr gute Google-Bewertung von 5,0 und eine hohe Website-Qualität. Zudem ist eine direkte E-Mail-Adresse verfügbar. Diese Faktoren sprechen für einen hohen Verkaufs- und Potenzialwert.",Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die hohe Google-Bewertung von 5,0 spricht für eine sehr zufriedene Kundenbasis.","Die hohe Website-Qualität deutet auf ein professionelles Webdesign hin, was für eine Elektrofirma von Vorteil ist.","Die direkte E-Mail-Adresse ermöglicht einen direkten Kontakt zum Kunden, was die Chance auf eine erfolgreiche Verkaufsgespräch erhöht."
Laufer Elektrotechnik,Elektriker,"Uferweg 20, 31180 Giesen",Giesen,,Deutschland,05121 777786,laufer_elektro@web.de,https://laufer-elektro.de/kontakt/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:13:41.671171,https://www.google.com/maps/place/Laufer+Elektrotechnik/data=!4m7!3m6!1s0x47baa5e425e3ffff:0x3b8fee15b2eec42b!8m2!3d52.1947155!4d9.89712!16s%2Fg%2F11tghpl278!19sChIJ___jJeSlukcRK8TushXujzs?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://laufer-elektro.de/kontakt/,200,true,Kontakt - Laufer Elektrotechnik,,Kontakt,true,true,true,true,true,false,false,false,false,false,false,2117,false,true,true,71,HOCH,"Laufer Elektrotechnik hat eine mittlere Website-Qualität, aber eine sehr gute Google-Bewertung. Die direkte E-Mail-Adresse auf der Website ist ein Zeichen für einen professionellen Auftritt. Der Basisscore von 44/100 deutet auch auf ein potenzielles Engagement für Verbesserungen hin.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die sehr gute Google-Bewertung von 5,0 spricht für ein hohes Vertrauen bei Kunden.",Die mittlere Website-Qualität lässt potenziell Verbesserungspotenzial für die Webpräsenz erkennen.,Die direkte E-Mail-Adresse auf der Website bietet eine direkte Kommunikationsmöglichkeit.
Frank Laufer Elektroinstallationen,Elektriker,"Holztorstraße 34, 31157 Sarstedt",Giesen,,Deutschland,05066 62603,laufer_elektro@web.de,https://laufer-elektro.de/,,,,,,4.2,,true,MITTEL,41,HOCH,Google Maps,2026-09-15T11:13:48.660467,https://www.google.com/maps/place/Frank+Laufer+Elektroinstallationen/data=!4m7!3m6!1s0x47baa6e9817e17eb:0xcdaaacd7cdc6c6f!8m2!3d52.23324!4d9.84887!16s%2Fg%2F1tg_w5v5!19sChIJ6xd-gemmukcRb2zcfM2q2gw?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://laufer-elektro.de/,200,true,Startseite - Laufer Elektrotechnik,,"Frank Laufer Elektrotechnik, Inh. Tim Laufer",true,false,true,true,true,false,false,false,false,false,false,1508,false,true,true,65,HOCH,"Die Firma besitzt eine Website mit mittlerer Qualität, was ein positives Signal ist. Die Google-Bewertung von 4,2 ist ebenfalls sehr gut. Zudem ist die Direkte E-Mail-Adresse vorhanden, was einen direkten Kontakt ermöglicht.",Website besitzt Verbesserungspotenzial. | Direkte E-Mail-Adresse vorhanden.,"Konkretes Argument 1: Die Firma hat eine bestehende Website, was zeigt, dass sie bereits in den Bereichen Webdesign und Digitalisierung aktiv ist.","Konkretes Argument 2: Die gute Google-Bewertung von 4,2 deutet auf ein hohes Maß an Kundenzufriedenheit hin.","Konkretes Argument 3: Die Direkte E-Mail-Adresse ermöglicht einen direkten Kontakt, was den Verkaufsprozess erleichtert."
Roland Stichweh,Elektriker,"Hauptstraße 52 A, 31180 Giesen",Giesen,,Deutschland,05121 47211,,,,,,,,3.9,,false,KEINE WEBSITE,51,HOCH,Google Maps,2026-09-15T11:13:54.941534,https://www.google.com/maps/place/Roland+Stichweh/data=!4m7!3m6!1s0x47baa5a0e16e54bf:0xab3d56fe3d361fc2!8m2!3d52.16362!4d9.87321!16s%2Fg%2F1tqnkqlg!19sChIJv1Ru4aClukcRwh82Pf5WPas?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, was ein starkes Vertriebssignal ist.",Keine eigene Website vorhanden.,Die Firma Roland Stichweh aus Giesen hat möglicherweise dringenden Bedarf an einer professionellen Webpräsenz.,"Ein Webdesign-Angebot könnte die Firma helfen, ihre Online-Präsenz zu stärken und ihre Marktposition zu verbessern.",Durch die Erschaffung einer eigenen Website könnte die Firma ihre Zielgruppe effektiver ansprechen und mehr Umsatz generieren.
Heinz-Hermann Becker,Elektriker,"Konrad-Adenauer-Straße 23, 31177 Harsum",Harsum,,Deutschland,05127 6586,,,,,,,,2.5,,false,KEINE WEBSITE,51,HOCH,Google Maps,2026-09-15T11:14:14.996804,https://www.google.com/maps/place/Heinz-Hermann+Becker/data=!4m7!3m6!1s0x47baa8cfd58512fb:0x7d292c26da2a0429!8m2!3d52.2044755!4d9.965147!16s%2Fg%2F1tgxh4y7!19sChIJ-xKF1c-oukcRKQQq2iYsKX0?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Der Lead hat keine eigene Website, was ein starkes Signal für einen Bedarf an Webdesign- und Digitaldienstleistungen ist. Die schlechte Google-Bewertung von 2,5 und die Tatsache, dass keine Website vorhanden ist, sprechen für einen potenziellen Bedarf an einer neuen Website. Der Basisscore von 51/100 unterstützt diese Einschätzung.",Keine eigene Website vorhanden.,"Konkretes Argument 1: Keine eigene Website vorhanden, was einen dringenden Bedarf an einer neuen Website impliziert.","Konkretes Argument 2: Schlechte Google-Bewertung, was ein Zeichen für eine mangelhafte Online-Präsenz ist.",Konkretes Argument 3: Durch die fehlende Website besteht ein großes Potenzial für eine positive Veränderung durch unsere Dienstleistungen.
Braukmann Elektrotechnik GmbH,Elektriker,"Ehrlicherstraße 3, 31135 Hildesheim",Harsum,,Deutschland,05121 57410,info@braukmann-elektro.de,http://braukmann-elektro.de/,,,,,,4.9,,true,NIEDRIG,56,HOCH,Google Maps,2026-09-15T11:14:21.985041,https://www.google.com/maps/place/Braukmann+Elektrotechnik+GmbH/data=!4m7!3m6!1s0x47baaee0789cb5fb:0xb9136088a57bdfe1!8m2!3d52.174077!4d9.9678838!16s%2Fg%2F1trpk9k0!19sChIJ-7WceOCuukcR4d97pYhgE7k?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://braukmann-elektro.de/,200,false,Braukmann Elektrotechnik â Website im Aufbau,,Unsere Website entsteht.,true,true,true,false,false,false,false,false,false,false,false,150,false,false,false,54,HOCH,"Der Lead hat eine sehr gute Google-Bewertung von 4,9, eine direkte E-Mail-Adresse ist vorhanden und die Website wurde von uns selbst als schwach bewertet, was möglicherweise auf Bedarf in Sachen Webdesign oder -optimierung schließen lässt.",Vorhandene Website wurde als schwach bewertet. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die sehr gute Google-Bewertung kann auf einen hohen Stellenwert der Firma im Ort Harsum schließen lassen, was eine hohe Verkaufschance in sich birgt.","Die direkte E-Mail-Adresse bietet den Vorteil, dass direkt Kontaktaufnahme möglich ist.",Das Fehlen einer modernen oder guten Website ist ein starkes Signal für einen Bedarf in der Vertriebsstrategie und Webdesign.
Pahlen Elektrotechnik,Elektriker,"Koppelweg 3, 31177 Harsum",Harsum,,Deutschland,01577 7590164,,,,,,,,,,false,KEINE WEBSITE,48,HOCH,Google Maps,2026-09-15T11:14:29.862836,https://www.google.com/maps/place/Pahlen+Elektrotechnik/data=!4m7!3m6!1s0x47baa99d1804e985:0xe2827d12ad2cdc3f!8m2!3d52.2116043!4d9.9626782!16s%2Fg%2F11fvgbd60b!19sChIJhekEGJ2pukcRP9wsrRJ9guI?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,Die Firma Pahlen Elektrotechnik hat keine eigene Website. Der Basisscore liegt bei 48/100. Diese Kombination deutet auf einen hohen Bedarf an Webdesign- und Digitaldienstleistungen hin.,Keine eigene Website vorhanden.,Die fehlende eigene Website ist ein starkes Signal für einen hohen Bedarf an Webdesign- und Digitaldienstleistungen.,"Eine eigene Website ist unerlässlich für moderne Firmen. Dies zeigt, dass Pahlen Elektrotechnik sich in der digitalen Welt nicht abmünzen möchte.","Der Basisscore von 48/100 zeigt, dass die Firma bereits einige Defizite in der Digitalisierung hat. Ein professionelles Webdesign könnte helfen, diese Defizite zu überwinden."
Karch Elektro,Elektriker,"Lindenallee 26, 31177 Harsum-Machtsum",Harsum,,Deutschland,05127 213669,mail@karch-elektro.de,http://karch-elektro.de/,,,,,,,,true,MITTEL,34,HOCH,Google Maps,2026-09-15T11:14:37.740073,https://www.google.com/maps/place/Karch+Elektro/data=!4m7!3m6!1s0x47baa95430a6a82f:0x87564f9600f9e2db!8m2!3d52.195222!4d10.0296142!16s%2Fg%2F1tgn3v9n!19sChIJL6imMFSpukcR2-L5AJZPVoc?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://karch-elektro.de/,200,true,Elektro Karch - Unsere Tätigkeitsschwerpunkte,Elektrobetrieb in Hildesheim,,true,false,false,true,true,false,false,false,false,false,false,2398,false,true,true,63,HOCH,"Die Firma Karch Elektro hat eine mittlere Website-Qualität, was schon ein starkes Signal für ein Webdesign-Angebot darstellt. Zudem ist eine direkte E-Mail-Adresse vorhanden, was eine gute Kontaktmöglichkeit bietet.",Website besitzt Verbesserungspotenzial. | Direkte E-Mail-Adresse vorhanden.,Die mittlere Website-Qualität weist eindeutig Verbesserungspotenzial auf und könnte daher durch unsere Dienstleistungen optimiert werden.,"Die direkte E-Mail-Adresse ermöglicht einen direkten Kontakt, um den Bedarf der Firma Karch Elektro besser zu verstehen.",Ein direkter Kontakt könnte zu einem umgehenden Angebot und damit zu einer schnellen Umsetzung des Webdesigns führen.
Schlüter-Elektrotechnik GmbH,Elektriker,"Basedowstraße 2, 31137 Hildesheim",Hildesheim,,Deutschland,05121 52475,Impressum@schlueter-elektrotechnik.de,http://www.schlueter-elektrotechnik.de/,,,,,,4.5,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:15:00.756032,https://www.google.com/maps/place/Schl%C3%BCter-Elektrotechnik+GmbH/data=!4m7!3m6!1s0x41654e1c7bef7d21:0xa18bec1764ecba6c!8m2!3d52.1692423!4d9.9443822!16s%2Fg%2F11b6ghqc8j!19sChIJIX3vexxOZUERbLrsZBfsi6E?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://schlueter-elektrotechnik.de/,200,true,"Elektrotechnik weiter gedacht, Zukunft sicher","Schlüter-Elektrotechnik, ihr Elektrobetrieb in Hildesheim. Elektroinstallationen, die auf Zukunft ausgerichtet sind.","Elektro-, Video-, Sprechanlagen mit Zukunft",true,true,false,true,true,false,false,false,false,false,false,3277,true,true,true,78,HOCH,"Die Schlüter-Elektrotechnik GmbH hat eine mittlere Website-Qualität, was bereits ein potenzielles Vertriebssignal darstellt. Hinzu kommt, dass sie eine sehr gute Google-Bewertung von 4,5 hat. Darüber hinaus besitzt die Firma eine direkte E-Mail-Adresse, die bei einem möglichen Vertriebskontakt genutzt werden kann.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die mittlere Website-Qualität könnte ein Zeichen dafür sein, dass die Firma ihre digitale Präsenz stärken möchte.","Eine Google-Bewertung von 4,5 ist ein starkes Indiz für ein gutes Verhältnis zwischen Qualität und Preis.",Die direkte E-Mail-Adresse ermöglicht einen direkten Kontakt und eine effektive Kommunikation mit dem Kunden.
